episode,total_reward,num_steps,avg_reward_per_step,model,seed
402,-148353.14,719,-206.33,logistic_regression,999
403,-148353.14,719,-206.33,logistic_regression,999
404,-148353.14,719,-206.33,logistic_regression,999
405,-148353.14,719,-206.33,logistic_regression,999
406,-148353.14,719,-206.33,logistic_regression,999
407,-148353.14,719,-206.33,logistic_regression,999
408,-148353.14,719,-206.33,logistic_regression,999
409,-148353.14,719,-206.33,logistic_regression,999
410,-148353.14,719,-206.33,logistic_regression,999
411,-148353.14,719,-206.33,logistic_regression,999
412,-148353.14,719,-206.33,logistic_regression,999
413,-148353.14,719,-206.33,logistic_regression,999
414,-148353.14,719,-206.33,logistic_regression,999
415,-148353.14,719,-206.33,logistic_regression,999
416,-148353.14,719,-206.33,logistic_regression,999
417,-148353.14,719,-206.33,logistic_regression,999
418,-148353.14,719,-206.33,logistic_regression,999
419,-148353.14,719,-206.33,logistic_regression,999
420,-148353.14,719,-206.33,logistic_regression,999
421,-148353.14,719,-206.33,logistic_regression,999
422,-148353.14,719,-206.33,logistic_regression,999
423,-148353.14,719,-206.33,logistic_regression,999
424,-148353.14,719,-206.33,logistic_regression,999
425,-148353.14,719,-206.33,logistic_regression,999
426,-148353.14,719,-206.33,logistic_regression,999
427,-148353.14,719,-206.33,logistic_regression,999
428,-148353.14,719,-206.33,logistic_regression,999
429,-148353.14,719,-206.33,logistic_regression,999
430,-148353.14,719,-206.33,logistic_regression,999
431,-148353.14,719,-206.33,logistic_regression,999
432,-148353.14,719,-206.33,logistic_regression,999
433,-148353.14,719,-206.33,logistic_regression,999
434,-148353.14,719,-206.33,logistic_regression,999
435,-148353.14,719,-206.33,logistic_regression,999
436,-148353.14,719,-206.33,logistic_regression,999
437,-148353.14,719,-206.33,logistic_regression,999
438,-148353.14,719,-206.33,logistic_regression,999
439,-148353.14,719,-206.33,logistic_regression,999
440,-148353.14,719,-206.33,logistic_regression,999
441,-148353.14,719,-206.33,logistic_regression,999
442,-148353.14,719,-206.33,logistic_regression,999
443,-148353.14,719,-206.33,logistic_regression,999
444,-148353.14,719,-206.33,logistic_regression,999
445,-148353.14,719,-206.33,logistic_regression,999
446,-148353.14,719,-206.33,logistic_regression,999
447,-148353.14,719,-206.33,logistic_regression,999
448,-148353.14,719,-206.33,logistic_regression,999
449,-148353.14,719,-206.33,logistic_regression,999
450,-148353.14,719,-206.33,logistic_regression,999
451,-148353.14,719,-206.33,logistic_regression,999
452,-148353.14,719,-206.33,logistic_regression,999
453,-148353.14,719,-206.33,logistic_regression,999
454,-148353.14,719,-206.33,logistic_regression,999
455,-148353.14,719,-206.33,logistic_regression,999
456,-148353.14,719,-206.33,logistic_regression,999
457,-148353.14,719,-206.33,logistic_regression,999
458,-148353.14,719,-206.33,logistic_regression,999
459,-148353.14,719,-206.33,logistic_regression,999
460,-148353.14,719,-206.33,logistic_regression,999
461,-148353.14,719,-206.33,logistic_regression,999
462,-148353.14,719,-206.33,logistic_regression,999
463,-148353.14,719,-206.33,logistic_regression,999
464,-148353.14,719,-206.33,logistic_regression,999
465,-148353.14,719,-206.33,logistic_regression,999
466,-148353.14,719,-206.33,logistic_regression,999
467,-148353.14,719,-206.33,logistic_regression,999
468,-148353.14,719,-206.33,logistic_regression,999
469,-148353.14,719,-206.33,logistic_regression,999
470,-148353.14,719,-206.33,logistic_regression,999
471,-148353.14,719,-206.33,logistic_regression,999
472,-148353.14,719,-206.33,logistic_regression,999
473,-148353.14,719,-206.33,logistic_regression,999
474,-148353.14,719,-206.33,logistic_regression,999
475,-148353.14,719,-206.33,logistic_regression,999
476,-148353.14,719,-206.33,logistic_regression,999
477,-148353.14,719,-206.33,logistic_regression,999
478,-148353.14,719,-206.33,logistic_regression,999
479,-148353.14,719,-206.33,logistic_regression,999
480,-148353.14,719,-206.33,logistic_regression,999
481,-148353.14,719,-206.33,logistic_regression,999
482,-148353.14,719,-206.33,logistic_regression,999
483,-148353.14,719,-206.33,logistic_regression,999
484,-148353.14,719,-206.33,logistic_regression,999
485,-148353.14,719,-206.33,logistic_regression,999
486,-148353.14,719,-206.33,logistic_regression,999
487,-148353.14,719,-206.33,logistic_regression,999
488,-148353.14,719,-206.33,logistic_regression,999
489,-148353.14,719,-206.33,logistic_regression,999
490,-148353.14,719,-206.33,logistic_regression,999
491,-148353.14,719,-206.33,logistic_regression,999
492,-148353.14,719,-206.33,logistic_regression,999
493,-148353.14,719,-206.33,logistic_regression,999
494,-148353.14,719,-206.33,logistic_regression,999
495,-148353.14,719,-206.33,logistic_regression,999
496,-148353.14,719,-206.33,logistic_regression,999
497,-148353.14,719,-206.33,logistic_regression,999
498,-148353.14,719,-206.33,logistic_regression,999
499,-148353.14,719,-206.33,logistic_regression,999
