episode,total_reward,num_steps,avg_reward_per_step,model,seed
425,-42510.56,719,-59.12,dqn,123
426,-38552.49,719,-53.62,dqn,123
427,-43494.67,719,-60.49,dqn,123
428,-56898.41,719,-79.14,dqn,123
429,-51484.38,719,-71.61,dqn,123
430,-45084.72,719,-62.7,dqn,123
431,-33339.15,719,-46.37,dqn,123
432,-50640.17,719,-70.43,dqn,123
433,-39774.81,719,-55.32,dqn,123
434,-56649.17,719,-78.79,dqn,123
435,-42421.97,719,-59.0,dqn,123
436,-57879.49,719,-80.5,dqn,123
437,-35316.44,719,-49.12,dqn,123
438,-51247.89,719,-71.28,dqn,123
439,-41644.34,719,-57.92,dqn,123
440,-32721.5,719,-45.51,dqn,123
441,-36723.7,719,-51.08,dqn,123
442,-46551.89,719,-64.75,dqn,123
443,-38499.39,719,-53.55,dqn,123
444,-39967.06,719,-55.59,dqn,123
445,-45455.65,719,-63.22,dqn,123
446,-46480.18,719,-64.65,dqn,123
447,-52215.55,719,-72.62,dqn,123
448,-46641.66,719,-64.87,dqn,123
449,-42882.09,719,-59.64,dqn,123
450,-42550.51,719,-59.18,dqn,123
451,-56835.3,719,-79.05,dqn,123
452,-46865.59,719,-65.18,dqn,123
453,-34128.04,719,-47.47,dqn,123
454,-40544.57,719,-56.39,dqn,123
455,-48117.68,719,-66.92,dqn,123
456,-55242.62,719,-76.83,dqn,123
457,-52375.18,719,-72.84,dqn,123
458,-48470.56,719,-67.41,dqn,123
459,-49764.88,719,-69.21,dqn,123
460,-41054.05,719,-57.1,dqn,123
461,-32190.49,719,-44.77,dqn,123
462,-39245.72,719,-54.58,dqn,123
463,-70189.06,719,-97.62,dqn,123
464,-38629.05,719,-53.73,dqn,123
465,-38379.8,719,-53.38,dqn,123
466,-45190.76,719,-62.85,dqn,123
467,-52300.01,719,-72.74,dqn,123
468,-62361.54,719,-86.73,dqn,123
469,-44994.29,719,-62.58,dqn,123
470,-41216.18,719,-57.32,dqn,123
471,-43264.84,719,-60.17,dqn,123
472,-48502.56,719,-67.46,dqn,123
473,-66250.37,719,-92.14,dqn,123
474,-48329.39,719,-67.22,dqn,123
475,-30356.53,719,-42.22,dqn,123
476,-54632.84,719,-75.98,dqn,123
477,-59942.58,719,-83.37,dqn,123
478,-36834.18,719,-51.23,dqn,123
479,-41570.21,719,-57.82,dqn,123
