episode,total_reward,num_steps,avg_reward_per_step,model,seed
335,-38165.23,719,-53.08,dqn,42
336,-55810.05,719,-77.62,dqn,42
337,-51015.6,719,-70.95,dqn,42
338,-47875.08,719,-66.59,dqn,42
339,-54905.31,719,-76.36,dqn,42
340,-26968.14,719,-37.51,dqn,42
341,-54068.33,719,-75.2,dqn,42
342,-52801.24,719,-73.44,dqn,42
343,-51009.62,719,-70.95,dqn,42
344,-52413.66,719,-72.9,dqn,42
345,-48254.01,719,-67.11,dqn,42
346,-41804.15,719,-58.14,dqn,42
347,-54939.5,719,-76.41,dqn,42
348,-37067.25,719,-51.55,dqn,42
349,-49105.46,719,-68.3,dqn,42
350,-33721.04,719,-46.9,dqn,42
351,-72950.08,719,-101.46,dqn,42
352,-61066.86,719,-84.93,dqn,42
353,-39567.57,719,-55.03,dqn,42
354,-50668.23,719,-70.47,dqn,42
355,-46054.56,719,-64.05,dqn,42
356,-42374.62,719,-58.94,dqn,42
357,-38042.46,719,-52.91,dqn,42
358,-51157.51,719,-71.15,dqn,42
359,-45684.64,719,-63.54,dqn,42
360,-50249.28,719,-69.89,dqn,42
361,-38025.55,719,-52.89,dqn,42
362,-43314.15,719,-60.24,dqn,42
363,-51536.89,719,-71.68,dqn,42
364,-37696.84,719,-52.43,dqn,42
365,-44787.81,719,-62.29,dqn,42
366,-45928.37,719,-63.88,dqn,42
367,-54682.2,719,-76.05,dqn,42
368,-35123.44,719,-48.85,dqn,42
369,-29924.85,719,-41.62,dqn,42
370,-45334.93,719,-63.05,dqn,42
371,-57253.92,719,-79.63,dqn,42
372,-58258.82,719,-81.03,dqn,42
373,-58905.15,719,-81.93,dqn,42
374,-39711.74,719,-55.23,dqn,42
375,-47341.34,719,-65.84,dqn,42
376,-42307.22,719,-58.84,dqn,42
377,-36268.94,719,-50.44,dqn,42
378,-60236.75,719,-83.78,dqn,42
379,-37087.8,719,-51.58,dqn,42
380,-69124.86,719,-96.14,dqn,42
381,-45827.07,719,-63.74,dqn,42
382,-52931.99,719,-73.62,dqn,42
383,-49134.3,719,-68.34,dqn,42
384,-45318.53,719,-63.03,dqn,42
385,-51918.34,719,-72.21,dqn,42
386,-54500.14,719,-75.8,dqn,42
387,-43968.85,719,-61.15,dqn,42
388,-49150.26,719,-68.36,dqn,42
389,-41618.06,719,-57.88,dqn,42
390,-46252.53,719,-64.33,dqn,42
391,-38802.18,719,-53.97,dqn,42
392,-42534.94,719,-59.16,dqn,42
393,-51258.56,719,-71.29,dqn,42
394,-49578.23,719,-68.95,dqn,42
395,-41325.12,719,-57.48,dqn,42
396,-47476.41,719,-66.03,dqn,42
397,-51797.32,719,-72.04,dqn,42
398,-45358.54,719,-63.09,dqn,42
399,-52682.17,719,-73.27,dqn,42
400,-59628.08,719,-82.93,dqn,42
401,-30678.77,719,-42.67,dqn,42
402,-40375.55,719,-56.16,dqn,42
403,-51284.35,719,-71.33,dqn,42
404,-47055.15,719,-65.45,dqn,42
405,-37518.32,719,-52.18,dqn,42
406,-41584.23,719,-57.84,dqn,42
407,-47430.02,719,-65.97,dqn,42
408,-43189.15,719,-60.07,dqn,42
409,-35783.37,719,-49.77,dqn,42
410,-43374.46,719,-60.33,dqn,42
411,-39877.48,719,-55.46,dqn,42
412,-49756.01,719,-69.2,dqn,42
413,-41587.78,719,-57.84,dqn,42
414,-54530.49,719,-75.84,dqn,42
415,-29497.33,719,-41.03,dqn,42
416,-32688.89,719,-45.46,dqn,42
417,-35838.44,719,-49.84,dqn,42
418,-57051.78,719,-79.35,dqn,42
419,-45355.85,719,-63.08,dqn,42
420,-34043.7,719,-47.35,dqn,42
421,-48171.07,719,-67.0,dqn,42
422,-30647.09,719,-42.62,dqn,42
423,-34585.78,719,-48.1,dqn,42
424,-41174.87,719,-57.27,dqn,42
425,-39771.89,719,-55.32,dqn,42
426,-48972.05,719,-68.11,dqn,42
427,-34749.88,719,-48.33,dqn,42
428,-77358.56,719,-107.59,dqn,42
429,-52644.51,719,-73.22,dqn,42
430,-44577.13,719,-62.0,dqn,42
431,-46205.82,719,-64.26,dqn,42
432,-51159.52,719,-71.15,dqn,42
433,-27401.56,719,-38.11,dqn,42
434,-57066.73,719,-79.37,dqn,42
435,-46387.61,719,-64.52,dqn,42
436,-39615.51,719,-55.1,dqn,42
437,-44972.26,719,-62.55,dqn,42
438,-37679.94,719,-52.41,dqn,42
439,-43410.73,719,-60.38,dqn,42
440,-54005.28,719,-75.11,dqn,42
441,-36111.47,719,-50.22,dqn,42
442,-37365.78,719,-51.97,dqn,42
443,-41811.35,719,-58.15,dqn,42
444,-53530.16,719,-74.45,dqn,42
445,-50134.59,719,-69.73,dqn,42
446,-50409.35,719,-70.11,dqn,42
447,-36321.52,719,-50.52,dqn,42
448,-43271.82,719,-60.18,dqn,42
449,-52124.0,719,-72.5,dqn,42
450,-60719.38,719,-84.45,dqn,42
451,-47300.54,719,-65.79,dqn,42
452,-41213.35,719,-57.32,dqn,42
453,-34027.25,719,-47.33,dqn,42
454,-32055.08,719,-44.58,dqn,42
455,-42521.22,719,-59.14,dqn,42
456,-37152.21,719,-51.67,dqn,42
457,-52827.73,719,-73.47,dqn,42
458,-37954.97,719,-52.79,dqn,42
459,-52967.63,719,-73.67,dqn,42
460,-36450.31,719,-50.7,dqn,42
461,-61429.62,719,-85.44,dqn,42
462,-42487.82,719,-59.09,dqn,42
463,-41580.9,719,-57.83,dqn,42
464,-44415.47,719,-61.77,dqn,42
465,-46220.21,719,-64.28,dqn,42
466,-39175.38,719,-54.49,dqn,42
467,-52174.25,719,-72.57,dqn,42
468,-44327.99,719,-61.65,dqn,42
469,-44810.36,719,-62.32,dqn,42
470,-42118.44,719,-58.58,dqn,42
471,-39785.11,719,-55.33,dqn,42
472,-38934.59,719,-54.15,dqn,42
473,-40331.51,719,-56.09,dqn,42
474,-42309.49,719,-58.84,dqn,42
475,-53668.99,719,-74.64,dqn,42
476,-41645.33,719,-57.92,dqn,42
477,-37302.12,719,-51.88,dqn,42
478,-59858.75,719,-83.25,dqn,42
479,-38920.44,719,-54.13,dqn,42
480,-46941.96,719,-65.29,dqn,42
481,-36197.24,719,-50.34,dqn,42
482,-53121.56,719,-73.88,dqn,42
483,-47295.35,719,-65.78,dqn,42
484,-43043.12,719,-59.87,dqn,42
485,-51685.42,719,-71.89,dqn,42
486,-55528.19,719,-77.23,dqn,42
487,-50735.18,719,-70.56,dqn,42
488,-47889.08,719,-66.61,dqn,42
489,-29516.97,719,-41.05,dqn,42
490,-31563.18,719,-43.9,dqn,42
491,-49320.98,719,-68.6,dqn,42
492,-39000.55,719,-54.24,dqn,42
493,-37808.1,719,-52.58,dqn,42
494,-42709.83,719,-59.4,dqn,42
495,-53378.53,719,-74.24,dqn,42
496,-71643.73,719,-99.64,dqn,42
497,-53675.94,719,-74.65,dqn,42
498,-61986.34,719,-86.21,dqn,42
499,-49479.37,719,-68.82,dqn,42
